Customer_Name,Customer_ID,Order_ID,Order_Date,Amount
Duane Benoit,DB-13660,CA-2012-111990,11/8/2012,10.48
Odella Nelson,ON-18715,CA-2012-112011,8/13/2012,50.8
Shahid Hopkins,SH-20395,CA-2012-112053,10/11/2012,31.95
Jeremy Ellison,JE-15475,CA-2012-112116,3/16/2012,171.96
Stewart Visinsky,SV-20785,CA-2012-112130,5/3/2012,7.97
Stewart Visinsky,SV-20785,CA-2012-112130,5/3/2012,18.2
Stewart Visinsky,SV-20785,CA-2012-112130,5/3/2012,23.7
Stewart Visinsky,SV-20785,CA-2012-112130,5/3/2012,27.55
Stewart Visinsky,SV-20785,CA-2012-112130,5/3/2012,59.9
Stewart Visinsky,SV-20785,CA-2012-112130,5/3/2012,76.75
Stewart Visinsky,SV-20785,CA-2012-112130,5/3/2012,844.12
Craig Yedwab,CY-12745,CA-2012-112144,6/28/2012,5.9
Craig Yedwab,CY-12745,CA-2012-112144,6/28/2012,621.76
Katrina Bavinger,KB-16405,CA-2012-112305,11/20/2012,13.98
Katrina Bavinger,KB-16405,CA-2012-112305,11/20/2012,22.14
Katrina Bavinger,KB-16405,CA-2012-112305,11/20/2012,119.04
Andrew Roberts,AR-10510,CA-2012-112319,8/31/2012,58.32
Roger Demir,RD-19720,CA-2012-112375,12/21/2012,27.31
Roger Demir,RD-19720,CA-2012-112375,12/21/2012,50.88
Nat Carroll,NC-18340,CA-2012-112452,4/4/2012,5.84
Nat Carroll,NC-18340,CA-2012-112452,4/4/2012,10.95
Nat Carroll,NC-18340,CA-2012-112452,4/4/2012,12.76
Nat Carroll,NC-18340,CA-2012-112452,4/4/2012,599.98
Nat Carroll,NC-18340,CA-2012-112452,4/4/2012,644.08
David Philippe,DP-13165,CA-2012-112522,10/10/2012,8.02
John Lucas,JL-15850,CA-2012-112557,4/25/2012,206.43
Daniel Lacy,DL-12925,CA-2012-112571,9/22/2012,204.6
Fred McMath,FM-14380,CA-2012-112711,7/12/2012,307.17
Darren Koutras,DK-12985,CA-2012-112767,8/2/2012,277.5
Ryan Akin,RA-19945,CA-2012-112823,12/10/2012,25.49
Chad Cunningham,CC-12100,CA-2012-113040,8/27/2012,5.1
Berenike Kampe,BK-11260,CA-2012-113110,3/19/2012,14.62
Berenike Kampe,BK-11260,CA-2012-113110,3/19/2012,17.57
Berenike Kampe,BK-11260,CA-2012-113110,3/19/2012,33.36
Berenike Kampe,BK-11260,CA-2012-113110,3/19/2012,40.14
Maria Bertelson,MB-17305,CA-2012-113131,9/24/2012,6.73
Maria Bertelson,MB-17305,CA-2012-113131,9/24/2012,15.84
Maria Bertelson,MB-17305,CA-2012-113131,9/24/2012,17.12
Maria Bertelson,MB-17305,CA-2012-113131,9/24/2012,24.42
Maria Bertelson,MB-17305,CA-2012-113131,9/24/2012,33.57
Valerie Dominguez,VD-21670,CA-2012-113145,11/1/2012,13.52
Valerie Dominguez,VD-21670,CA-2012-113145,11/1/2012,42.95
Valerie Dominguez,VD-21670,CA-2012-113145,11/1/2012,259.7
Valerie Dominguez,VD-21670,CA-2012-113145,11/1/2012,503.96
Valerie Dominguez,VD-21670,CA-2012-113145,11/1/2012,"1,399.93"
Jim Karlsson,JK-15625,CA-2012-113152,12/25/2012,449.57
Jim Karlsson,JK-15625,CA-2012-113152,12/25/2012,843.9
Dean Katz,DK-13225,CA-2012-113173,11/15/2012,8.72
Dean Katz,DK-13225,CA-2012-113173,11/15/2012,11.36
Dean Katz,DK-13225,CA-2012-113173,11/15/2012,250.27
Anthony Garverick,AG-10765,CA-2012-113222,11/9/2012,10.74
Eleni McCrary,EM-13810,CA-2012-113404,7/16/2012,700.15
Eleni McCrary,EM-13810,CA-2012-113404,7/16/2012,"1,348.70"
Shaun Chance,SC-20440,CA-2012-113523,9/4/2012,7.66
Shahid Collister,SC-20380,CA-2012-113740,8/24/2012,14.91
Nicole Hansen,NH-18610,CA-2012-113901,10/19/2012,38.28
Nicole Hansen,NH-18610,CA-2012-113901,10/19/2012,149.95
Claudia Bergmann,CB-12535,CA-2012-113971,5/8/2012,8.35
Eric Hoffmann,EH-13945,CA-2012-114048,12/14/2012,29.22
Natalie DeCherney,ND-18370,CA-2012-114069,7/13/2012,9.96
Natalie DeCherney,ND-18370,CA-2012-114069,7/13/2012,11.81
Natalie DeCherney,ND-18370,CA-2012-114069,7/13/2012,"1,931.04"
Marc Crier,MC-17275,CA-2012-114237,3/13/2012,141.96
Art Foster,AF-10885,CA-2012-114300,10/13/2012,83.72
Art Foster,AF-10885,CA-2012-114300,10/13/2012,287.94
Tamara Dahlen,TD-20995,CA-2012-114468,8/23/2012,5.77
Tamara Dahlen,TD-20995,CA-2012-114468,8/23/2012,10.37
Tamara Dahlen,TD-20995,CA-2012-114468,8/23/2012,12.03
Tamara Dahlen,TD-20995,CA-2012-114468,8/23/2012,31.68
Allen Armold,AA-10375,CA-2012-114503,11/13/2012,84.96
Keith Dawkins,KD-16495,CA-2012-114811,11/8/2012,11.82
Keith Dawkins,KD-16495,CA-2012-114811,11/8/2012,67.15
Keith Dawkins,KD-16495,CA-2012-114811,11/8/2012,549.98
Keith Dawkins,KD-16495,CA-2012-114811,11/8/2012,577.76
Keith Dawkins,KD-16495,CA-2012-114811,11/8/2012,"4,643.80"
Lisa Hazard,LH-17020,CA-2012-114923,2/8/2012,107.98
Joel Jenkins,JJ-15760,CA-2012-115091,10/5/2012,28.84
Joel Jenkins,JJ-15760,CA-2012-115091,10/5/2012,46.2
Brenda Bowman,BB-11545,CA-2012-115168,6/5/2012,10.56
Robert Marley,RM-19675,CA-2012-115392,10/1/2012,22.45
Robert Marley,RM-19675,CA-2012-115392,10/1/2012,311.98
Arthur Gainer,AG-10900,CA-2012-115399,12/19/2012,6.91
Linda Southworth,LS-16945,CA-2012-115420,4/25/2012,21.34
Natalie Webber,NW-18400,CA-2012-115511,11/21/2012,66.05
Natalie Webber,NW-18400,CA-2012-115511,11/21/2012,141.96
Frank Carlisle,FC-14245,CA-2012-115693,12/10/2012,56.3
Darren Powers,DP-13000,CA-2012-115742,4/18/2012,6.16
Darren Powers,DP-13000,CA-2012-115742,4/18/2012,38.22
Darren Powers,DP-13000,CA-2012-115742,4/18/2012,75.18
Darren Powers,DP-13000,CA-2012-115742,4/18/2012,89.99
Ken Lonsdale,KL-16645,CA-2012-115798,11/13/2012,42.28
Ken Lonsdale,KL-16645,CA-2012-115798,11/13/2012,89.98
Ken Lonsdale,KL-16645,CA-2012-115798,11/13/2012,299.97
Ken Lonsdale,KL-16645,CA-2012-115798,11/13/2012,377.97
Tracy Collins,TC-21535,CA-2012-115847,9/19/2012,61.96
Brad Eason,BE-11455,CA-2012-115924,9/14/2012,25.9
Sue Ann Reed,SA-20830,CA-2012-115938,6/26/2012,15.42
Sue Ann Reed,SA-20830,CA-2012-115938,6/26/2012,43.04
Sue Ann Reed,SA-20830,CA-2012-115938,6/26/2012,143.96
Sue Ann Reed,SA-20830,CA-2012-115938,6/26/2012,332.94
Alan Barnes,AB-10165,CA-2012-115945,6/25/2012,20.96
Alan Barnes,AB-10165,CA-2012-115945,6/25/2012,88.75
Alan Barnes,AB-10165,CA-2012-115945,6/25/2012,304.23
Justin MacKendrick,JM-16195,CA-2012-116092,2/15/2012,11.52
Justin MacKendrick,JM-16195,CA-2012-116092,2/15/2012,13.36
Justin MacKendrick,JM-16195,CA-2012-116092,2/15/2012,19.44
Justin MacKendrick,JM-16195,CA-2012-116092,2/15/2012,41.72
Justin MacKendrick,JM-16195,CA-2012-116092,2/15/2012,541.44
Barbara Fisher,BF-10975,CA-2012-116260,7/6/2012,11.12
Jamie Kunitz,JK-15205,CA-2012-116484,11/20/2012,63.82
Mick Crebagga,MC-18100,CA-2012-116512,4/9/2012,17.94
Joseph Holt,JH-15985,CA-2012-116638,1/28/2012,"4,297.64"
Noah Childs,NC-18625,CA-2012-116687,5/2/2012,8.86
Noah Childs,NC-18625,CA-2012-116687,5/2/2012,158.38
Barbara Fisher,BF-10975,CA-2012-116750,7/5/2012,4.93
Barbara Fisher,BF-10975,CA-2012-116750,7/5/2012,7.23
Theone Pippenger,TP-21130,CA-2012-116841,4/14/2012,35.21
Ted Trevino,TT-21070,CA-2012-116876,2/14/2012,26.42
Ted Trevino,TT-21070,CA-2012-116876,2/14/2012,625.99
Steve Nguyen,SN-20710,CA-2012-117415,12/27/2012,113.33
Steve Nguyen,SN-20710,CA-2012-117415,12/27/2012,212.06
Steve Nguyen,SN-20710,CA-2012-117415,12/27/2012,371.17
Steve Nguyen,SN-20710,CA-2012-117415,12/27/2012,532.4
Maria Zettner,MZ-17335,CA-2012-117611,11/8/2012,5
Maria Zettner,MZ-17335,CA-2012-117611,11/8/2012,371.97
Tracy Hopkins,TH-21550,CA-2012-117800,9/21/2012,542.94
Tracy Hopkins,TH-21550,CA-2012-117800,9/21/2012,589.9
Bradley Drucker,BD-11500,CA-2012-117828,12/23/2012,194.32
Debra Catini,DC-13285,CA-2012-117884,3/22/2012,150.41
Debra Catini,DC-13285,CA-2012-117884,3/22/2012,447.94
Tim Brockman,TB-21250,CA-2012-117898,12/5/2012,12.22
Guy Phonely,GP-14740,CA-2012-117961,11/26/2012,10.95
Guy Phonely,GP-14740,CA-2012-117961,11/26/2012,61.04
Guy Phonely,GP-14740,CA-2012-117961,11/26/2012,104.9
Deborah Brumfield,DB-13270,CA-2012-118227,4/24/2012,25.99
Dennis Pardue,DP-13390,CA-2012-118423,3/24/2012,359.06
Valerie Dominguez,VD-21670,CA-2012-118444,11/5/2012,387.14
Andrew Gjertsen,AG-10495,CA-2012-118738,10/24/2012,10.37
Andrew Gjertsen,AG-10495,CA-2012-118738,10/24/2012,15.55
Andrew Gjertsen,AG-10495,CA-2012-118738,10/24/2012,347.36
Jonathan Howell,JH-15910,CA-2012-118843,9/13/2012,69.93
Jonathan Howell,JH-15910,CA-2012-118843,9/13/2012,129.93
Harry Marie,HM-14860,CA-2012-118871,12/4/2012,36.4
Harry Marie,HM-14860,CA-2012-118871,12/4/2012,110.35
Harry Marie,HM-14860,CA-2012-118871,12/4/2012,271.44
Neil Knudson,NK-18490,CA-2012-118948,5/28/2012,6.63
Lycoris Saunders,LS-17230,CA-2012-118955,6/16/2012,27.22
Lycoris Saunders,LS-17230,CA-2012-118955,6/16/2012,28.75
Lycoris Saunders,LS-17230,CA-2012-118955,6/16/2012,197.37
Kristen Hastings,KH-16690,CA-2012-119102,5/23/2012,51.45
Carl Weiss,CW-11905,CA-2012-119214,1/23/2012,14.62
Carl Weiss,CW-11905,CA-2012-119214,1/23/2012,29.04
Jesus Ocampo,JO-15550,CA-2012-119291,5/14/2012,2.7
Jesus Ocampo,JO-15550,CA-2012-119291,5/14/2012,4.9
Jesus Ocampo,JO-15550,CA-2012-119291,5/14/2012,18.59
Jesus Ocampo,JO-15550,CA-2012-119291,5/14/2012,47.36
Jesus Ocampo,JO-15550,CA-2012-119291,5/14/2012,97.7
Jesus Ocampo,JO-15550,CA-2012-119291,5/14/2012,198.27
Jesus Ocampo,JO-15550,CA-2012-119291,5/14/2012,200.98
Craig Carroll,CC-12685,CA-2012-119480,1/9/2012,42.76
Craig Carroll,CC-12685,CA-2012-119480,1/9/2012,51.55
Craig Carroll,CC-12685,CA-2012-119480,1/9/2012,106.32
Craig Carroll,CC-12685,CA-2012-119480,1/9/2012,163.44
Tracy Zic,TZ-21580,CA-2012-119508,12/4/2012,16.9
Tracy Zic,TZ-21580,CA-2012-119508,12/4/2012,25.08
Roger Barcio,RB-19705,CA-2012-119550,12/26/2012,275.06
Muhammed MacIntyre,MM-18280,CA-2012-119592,12/14/2012,3.76
Steven Cartwright,SC-20725,CA-2012-119627,8/17/2012,10.27
Steven Cartwright,SC-20725,CA-2012-119627,8/17/2012,30.08
Steven Cartwright,SC-20725,CA-2012-119627,8/17/2012,36.29
Steven Cartwright,SC-20725,CA-2012-119627,8/17/2012,252.8
Barry Weirich,BW-11065,CA-2012-119634,8/11/2012,46.15
Mark Van Huff,MV-17485,CA-2012-119690,6/25/2012,0.98
Mark Van Huff,MV-17485,CA-2012-119690,6/25/2012,4.61
Mark Van Huff,MV-17485,CA-2012-119690,6/25/2012,47.95
Mark Van Huff,MV-17485,CA-2012-119690,6/25/2012,75.38
Eric Murdock,EM-13960,CA-2012-119697,12/28/2012,54.38
Shahid Shariari,SS-20410,CA-2012-119879,11/21/2012,110.97
Shahid Shariari,SS-20410,CA-2012-119879,11/21/2012,"1,252.70"
Logan Currie,LC-17140,CA-2012-119907,12/1/2012,55.42
Ted Trevino,TT-21070,CA-2012-119942,4/5/2012,23.9
Maribeth Schnelling,MS-17365,CA-2012-120103,12/24/2012,7.71
Maribeth Schnelling,MS-17365,CA-2012-120103,12/24/2012,106.23
Maribeth Schnelling,MS-17365,CA-2012-120103,12/24/2012,111.98
Mike Vittorini,MV-18190,CA-2012-120320,3/5/2012,31.92
Sarah Foster,SF-20200,CA-2012-120341,9/26/2012,45.89
Sarah Foster,SF-20200,CA-2012-120341,9/26/2012,121.1
Christina Anderson,CA-12265,CA-2012-120362,9/14/2012,912.75
Richard Bierner,RB-19435,CA-2012-120397,7/2/2012,32.78
Alan Dominguez,AD-10180,CA-2012-120439,6/14/2012,51.07
John Grady,JG-15805,CA-2012-120446,11/16/2012,18.9
Clytie Kelty,CK-12595,CA-2012-120516,8/13/2012,5.64
Sonia Sunley,SS-20590,CA-2012-120551,4/13/2012,17.43
Julia West,JW-16075,CA-2012-120621,3/21/2012,12.84
Julia West,JW-16075,CA-2012-120621,3/21/2012,295.46
Julia West,JW-16075,CA-2012-120621,3/21/2012,962.08
Bill Donatelli,BD-11320,CA-2012-120677,5/31/2012,"2,567.84"
Shirley Daniels,SD-20485,CA-2012-120782,4/28/2012,186.73
Shirley Daniels,SD-20485,CA-2012-120782,4/28/2012,"3,812.97"
Tracy Hopkins,TH-21550,CA-2012-120810,7/23/2012,68.94
Tracy Hopkins,TH-21550,CA-2012-120810,7/23/2012,128.82
Marina Lichtenstein,ML-17395,CA-2012-120845,9/25/2012,2.47
Marina Lichtenstein,ML-17395,CA-2012-120845,9/25/2012,3.26
Marina Lichtenstein,ML-17395,CA-2012-120845,9/25/2012,6.34
Marina Lichtenstein,ML-17395,CA-2012-120845,9/25/2012,10.48
John Lucas,JL-15850,CA-2012-120880,5/29/2012,32.4
John Lucas,JL-15850,CA-2012-120880,5/29/2012,167.76
John Lucas,JL-15850,CA-2012-120880,5/29/2012,540.57
Barry Gonzalez,BG-11035,CA-2012-120901,12/31/2012,3.49
Barry Gonzalez,BG-11035,CA-2012-120901,12/31/2012,5.89
Barry Gonzalez,BG-11035,CA-2012-120901,12/31/2012,152.69
Jennifer Jackson,JJ-15445,CA-2012-120915,9/28/2012,293.52
Jennifer Jackson,JJ-15445,CA-2012-120915,9/28/2012,307.98
Chris Selesnick,CS-12250,CA-2012-121041,11/3/2012,6.61
Sylvia Foulston,SF-20965,CA-2012-121097,1/3/2012,10.37
Victoria Brennan,VB-21745,CA-2012-121132,7/17/2012,6.26
Victoria Brennan,VB-21745,CA-2012-121132,7/17/2012,14.43
Cassandra Brandow,CB-12025,CA-2012-121188,8/28/2012,4.16
Cassandra Brandow,CB-12025,CA-2012-121188,8/28/2012,41.36
Cassandra Brandow,CB-12025,CA-2012-121188,8/28/2012,43.18
Cassandra Brandow,CB-12025,CA-2012-121188,8/28/2012,307.67
Cassandra Brandow,CB-12025,CA-2012-121188,8/28/2012,728.82
Cassandra Brandow,CB-12025,CA-2012-121188,8/28/2012,892.35
Denny Ordway,DO-13435,CA-2012-121272,3/29/2012,73.28
Alex Avila,AA-10315,CA-2012-121391,10/4/2012,26.96
Fred Chung,FC-14335,CA-2012-121405,3/30/2012,180.96
Fred Wasserman,FW-14395,CA-2012-121552,3/22/2012,19.56
Jennifer Braxton,JB-15400,CA-2012-121608,9/3/2012,100.49
Jennifer Braxton,JB-15400,CA-2012-121608,9/3/2012,137.62
Keith Dawkins,KD-16495,CA-2012-121650,12/10/2012,2.61
Keith Dawkins,KD-16495,CA-2012-121650,12/10/2012,3.9
Keith Dawkins,KD-16495,CA-2012-121650,12/10/2012,191.96
Keith Dawkins,KD-16495,CA-2012-121650,12/10/2012,801.96
Bill Donatelli,BD-11320,CA-2012-121699,8/10/2012,64.75
Jim Epp,JE-15610,CA-2012-121720,6/11/2012,3.77
Jim Epp,JE-15610,CA-2012-121720,6/11/2012,48.67
Jim Epp,JE-15610,CA-2012-121720,6/11/2012,60.77
Jim Epp,JE-15610,CA-2012-121720,6/11/2012,78.6
Jim Epp,JE-15610,CA-2012-121720,6/11/2012,249.58
Jim Epp,JE-15610,CA-2012-121720,6/11/2012,563.81
Jim Epp,JE-15610,CA-2012-121720,6/11/2012,"1,036.62"
Jim Epp,JE-15610,CA-2012-121720,6/11/2012,"1,123.92"
Rob Dowd,RD-19585,CA-2012-121776,2/16/2012,36.84
Rob Dowd,RD-19585,CA-2012-121776,2/16/2012,87.71
Philisse Overcash,PO-19180,CA-2012-121783,11/10/2012,29.22
Philisse Overcash,PO-19180,CA-2012-121783,11/10/2012,74.76
Philisse Overcash,PO-19180,CA-2012-121783,11/10/2012,549.99
Philisse Overcash,PO-19180,CA-2012-121783,11/10/2012,715.64
Philisse Overcash,PO-19180,CA-2012-121783,11/10/2012,795.51
Charles Crestani,CC-12145,CA-2012-121797,1/30/2012,"1,919.98"
Logan Haushalter,LH-17155,CA-2012-121965,6/19/2012,6.48
Logan Haushalter,LH-17155,CA-2012-121965,6/19/2012,12.56
Logan Haushalter,LH-17155,CA-2012-121965,6/19/2012,186.69
Henry Goldwyn,HG-14965,CA-2012-122168,8/21/2012,17.52
Henry Goldwyn,HG-14965,CA-2012-122168,8/21/2012,35.76
William Brown,WB-21850,CA-2012-122210,11/30/2012,10.58
William Brown,WB-21850,CA-2012-122210,11/30/2012,94.92
William Brown,WB-21850,CA-2012-122210,11/30/2012,152.99
Harold Pawlan,HP-14815,CA-2012-122259,10/31/2012,70.12
Sue Ann Reed,SA-20830,CA-2012-122266,4/26/2012,2.62
Sue Ann Reed,SA-20830,CA-2012-122266,4/26/2012,191.52
Skye Norling,SN-20560,CA-2012-122287,6/18/2012,4.54
Skye Norling,SN-20560,CA-2012-122287,6/18/2012,9.16
Skye Norling,SN-20560,CA-2012-122287,6/18/2012,11.95
Skye Norling,SN-20560,CA-2012-122287,6/18/2012,75.36
Bryan Spruell,BS-11800,CA-2012-122371,9/26/2012,64.17
Bryan Spruell,BS-11800,CA-2012-122371,9/26/2012,124.46
Brad Eason,BE-11455,CA-2012-122406,8/2/2012,8.4
Brad Eason,BE-11455,CA-2012-122406,8/2/2012,110.98
Brad Eason,BE-11455,CA-2012-122406,8/2/2012,128.85
Brad Eason,BE-11455,CA-2012-122406,8/2/2012,199.98
Charles Crestani,CC-12145,CA-2012-122623,9/7/2012,47.52
Dean Katz,DK-13225,CA-2012-122756,12/3/2012,2.96
Dean Katz,DK-13225,CA-2012-122756,12/3/2012,482.34
Rick Duston,RD-19480,CA-2012-122826,6/23/2012,201.57
Pauline Johnson,PJ-19015,CA-2012-122973,7/18/2012,3.33
Pauline Johnson,PJ-19015,CA-2012-122973,7/18/2012,7.38
Pauline Johnson,PJ-19015,CA-2012-122973,7/18/2012,135.99
Jack Garza,JG-15115,CA-2012-123092,12/3/2012,9.34
Jack Garza,JG-15115,CA-2012-123092,12/3/2012,77.95
Jack Garza,JG-15115,CA-2012-123092,12/3/2012,95.97
Jack Garza,JG-15115,CA-2012-123092,12/3/2012,105.58
Annie Thurman,AT-10735,CA-2012-123113,11/23/2012,17.94
Annie Thurman,AT-10735,CA-2012-123113,11/23/2012,"2,625.12"
Gary Zandusky,GZ-14470,CA-2012-123141,11/14/2012,230.35
Gary Zandusky,GZ-14470,CA-2012-123141,11/14/2012,883.84
Noel Staavos,NS-18640,CA-2012-123155,3/9/2012,113.52
Noel Staavos,NS-18640,CA-2012-123155,3/9/2012,359.88
Doug Jacobs,DJ-13630,CA-2012-123232,12/14/2012,319.97
Emily Phan,EP-13915,CA-2012-123330,6/21/2012,107.98
Kean Nguyen,KN-16450,CA-2012-123456,7/9/2012,48.63
Andy Reiter,AR-10540,CA-2012-123505,11/22/2012,14.94
Sanjit Chand,SC-20095,CA-2012-123568,11/8/2012,5.04
Sanjit Chand,SC-20095,CA-2012-123568,11/8/2012,66.69
Sanjit Chand,SC-20095,CA-2012-123568,11/8/2012,91.68
Sanjit Chand,SC-20095,CA-2012-123568,11/8/2012,92.94
Cathy Hwang,CH-12070,CA-2012-123673,10/30/2012,299.9
Maurice Satty,MS-17710,CA-2012-123939,8/24/2012,6.91
Maurice Satty,MS-17710,CA-2012-123939,8/24/2012,26.98
Maurice Satty,MS-17710,CA-2012-123939,8/24/2012,435.5
Melanie Seite,MS-17830,CA-2012-124044,7/23/2012,10.51
Lena Creighton,LC-16885,CA-2012-124058,11/20/2012,72.74
Lena Creighton,LC-16885,CA-2012-124058,11/20/2012,572.16
Brian Moss,BM-11650,CA-2012-124107,10/9/2012,29.16
Brian Moss,BM-11650,CA-2012-124107,10/9/2012,29.4
Brian Moss,BM-11650,CA-2012-124107,10/9/2012,57.96
Brian Moss,BM-11650,CA-2012-124107,10/9/2012,619.95
Alan Dominguez,AD-10180,CA-2012-124268,7/4/2012,15.48
Greg Tran,GT-14710,CA-2012-124450,4/27/2012,22.74
Greg Tran,GT-14710,CA-2012-124450,4/27/2012,"1,267.53"
Greg Tran,GT-14710,CA-2012-124450,4/27/2012,"1,379.92"
Fred McMath,FM-14380,CA-2012-124499,10/9/2012,269.91
Fred McMath,FM-14380,CA-2012-124499,10/9/2012,389.97
Thomas Thornton,TT-21220,CA-2012-124541,4/6/2012,6.9
Thomas Thornton,TT-21220,CA-2012-124541,4/6/2012,7.97
Thomas Thornton,TT-21220,CA-2012-124541,4/6/2012,9.65
Thomas Thornton,TT-21220,CA-2012-124541,4/6/2012,25.49
Thomas Thornton,TT-21220,CA-2012-124541,4/6/2012,42.05
David Bremer,DB-13120,CA-2012-124653,12/24/2012,12.96
David Bremer,DB-13120,CA-2012-124653,12/24/2012,21.56
David Bremer,DB-13120,CA-2012-124653,12/24/2012,132.79
Rick Wilson,RW-19540,CA-2012-124800,9/26/2012,60.67
Rick Wilson,RW-19540,CA-2012-124800,9/26/2012,72.59
Rick Wilson,RW-19540,CA-2012-124800,9/26/2012,77.03
Rick Wilson,RW-19540,CA-2012-124800,9/26/2012,86.27
Rick Wilson,RW-19540,CA-2012-124800,9/26/2012,119.9
Rick Wilson,RW-19540,CA-2012-124800,9/26/2012,263.96
Rick Wilson,RW-19540,CA-2012-124800,9/26/2012,363.65
Rick Hansen,RH-19495,CA-2012-124891,7/31/2012,19.44
Rick Hansen,RH-19495,CA-2012-124891,7/31/2012,"1,090.78"
Rick Hansen,RH-19495,CA-2012-124891,7/31/2012,"2,309.65"
Stephanie Phelps,SP-20650,CA-2012-124919,5/31/2012,58.38
Stephanie Phelps,SP-20650,CA-2012-124919,5/31/2012,80.88
Stephanie Phelps,SP-20650,CA-2012-124919,5/31/2012,105.52
David Flashing,DF-13135,CA-2012-124933,12/26/2012,212.64
Michael Grace,MG-17875,CA-2012-124975,6/22/2012,796.43
Keith Dawkins,KD-16495,CA-2012-125066,12/14/2012,6.16
Keith Dawkins,KD-16495,CA-2012-125066,12/14/2012,56.3
Mary Zewe,MZ-17515,CA-2012-125178,10/3/2012,15.01
Alan Haines,AH-10195,CA-2012-125185,3/5/2012,33.57
Alan Haines,AH-10195,CA-2012-125185,3/5/2012,99.37
Steve Nguyen,SN-20710,CA-2012-125234,11/27/2012,107.97
Steve Nguyen,SN-20710,CA-2012-125234,11/27/2012,113.82
Laura Armstrong,LA-16780,CA-2012-125395,6/26/2012,41.9
Kelly Collister,KC-16540,CA-2012-125416,11/2/2012,447.93
Matt Collins,MC-17575,CA-2012-125423,12/13/2012,9.96
Patrick Ryan,PR-18880,CA-2012-125563,4/11/2012,54.53
Patrick Ryan,PR-18880,CA-2012-125563,4/11/2012,67.36
Nora Pelletier,NP-18685,CA-2012-125696,10/2/2012,7.38
Brian Thompson,BT-11680,CA-2012-125710,10/8/2012,3.44
Skye Norling,SN-20560,CA-2012-125934,9/11/2012,8.92
Skye Norling,SN-20560,CA-2012-125934,9/11/2012,31.05
Skye Norling,SN-20560,CA-2012-125934,9/11/2012,38.88
Skye Norling,SN-20560,CA-2012-125934,9/11/2012,111.04
Skye Norling,SN-20560,CA-2012-125934,9/11/2012,209.6
Jamie Kunitz,JK-15205,CA-2012-125976,9/27/2012,154.9
Jamie Kunitz,JK-15205,CA-2012-125976,9/27/2012,"1,871.88"
Bruce Stewart,BS-11755,CA-2012-126137,10/3/2012,120.67
George Bell,GB-14530,CA-2012-126186,9/11/2012,24.64
Ashley Jarboe,AJ-10945,CA-2012-126347,12/14/2012,50
Ryan Akin,RA-19945,CA-2012-126445,8/27/2012,484.65
Rob Lucas,RL-19615,CA-2012-126557,7/12/2012,1.93
Rob Lucas,RL-19615,CA-2012-126557,7/12/2012,6.91
Rob Lucas,RL-19615,CA-2012-126557,7/12/2012,7.76
Rob Lucas,RL-19615,CA-2012-126557,7/12/2012,148.48
Rob Lucas,RL-19615,CA-2012-126557,7/12/2012,383.61
Rob Lucas,RL-19615,CA-2012-126557,7/12/2012,537.54
Rob Lucas,RL-19615,CA-2012-126557,7/12/2012,659.17
Stuart Van,SV-20815,CA-2012-126697,9/21/2012,4.93
Stuart Van,SV-20815,CA-2012-126697,9/21/2012,151.2
Stuart Van,SV-20815,CA-2012-126697,9/21/2012,946.34
Brian Stugart,BS-11665,CA-2012-126725,11/17/2012,32.4
Brian Stugart,BS-11665,CA-2012-126725,11/17/2012,36.6
Brian Stugart,BS-11665,CA-2012-126725,11/17/2012,80.96
Brian Stugart,BS-11665,CA-2012-126725,11/17/2012,225.57
Brian Stugart,BS-11665,CA-2012-126725,11/17/2012,304.9
Brian Stugart,BS-11665,CA-2012-126725,11/17/2012,415.97
Brian Stugart,BS-11665,CA-2012-126725,11/17/2012,777.21
Justin Hirsh,JH-16180,CA-2012-126739,11/1/2012,327.56
Theone Pippenger,TP-21130,CA-2012-126970,9/20/2012,2.81
Elpida Rittenbach,ER-13855,CA-2012-127019,12/21/2012,60.98
Cathy Hwang,CH-12070,CA-2012-127110,6/25/2012,31.1
Cathy Hwang,CH-12070,CA-2012-127110,6/25/2012,78.26
Gene McClure,GM-14500,CA-2012-127173,9/26/2012,34.44
Gene McClure,GM-14500,CA-2012-127173,9/26/2012,79.06
Gene McClure,GM-14500,CA-2012-127173,9/26/2012,629.93
Pauline Webber,PW-19030,CA-2012-127327,2/3/2012,90.88
Jennifer Jackson,JJ-15445,CA-2012-127418,6/13/2012,36.62
Jay Kimmel,JK-15370,CA-2012-127453,12/19/2012,3.55
Jay Kimmel,JK-15370,CA-2012-127453,12/19/2012,88.83
Jay Kimmel,JK-15370,CA-2012-127453,12/19/2012,434.35
Jonathan Doherty,JD-15895,CA-2012-127481,12/12/2012,32.4
Jonathan Doherty,JD-15895,CA-2012-127481,12/12/2012,97.88
Meg Tillman,MT-17815,CA-2012-127502,12/10/2012,5.76
Adam Shillingsburg,AS-10090,CA-2012-127509,11/9/2012,17.22
Adam Shillingsburg,AS-10090,CA-2012-127509,11/9/2012,17.34
Adam Shillingsburg,AS-10090,CA-2012-127509,11/9/2012,26.22
Adam Shillingsburg,AS-10090,CA-2012-127509,11/9/2012,"1,024.38"
Rob Dowd,RD-19585,CA-2012-127544,8/8/2012,79.99
Duane Huffman,DH-13675,CA-2012-127593,9/21/2012,85.3
Joe Kamberova,JK-15730,CA-2012-127607,3/20/2012,2.51
Joe Kamberova,JK-15730,CA-2012-127607,3/20/2012,18.86
